Label,x1_L,y1_L,x2_L,y2_L,x3_L,y3_L,x4_L,y4_L,x5_L,y5_L,x6_L,y6_L,x7_L,y7_L,x8_L,y8_L,x9_L,y9_L,x10_L,y10_L,x11_L,y11_L,x12_L,y12_L,x13_L,y13_L,x14_L,y14_L,x15_L,y15_L,x16_L,y16_L,x17_L,y17_L,x18_L,y18_L,x19_L,y19_L,x20_L,y20_L,x21_L,y21_L,x1_R,y1_R,x2_R,y2_R,x3_R,y3_R,x4_R,y4_R,x5_R,y5_R,x6_R,y6_R,x7_R,y7_R,x8_R,y8_R,x9_R,y9_R,x10_R,y10_R,x11_R,y11_R,x12_R,y12_R,x13_R,y13_R,x14_R,y14_R,x15_R,y15_R,x16_R,y16_R,x17_R,y17_R,x18_R,y18_R,x19_R,y19_R,x20_R,y20_R,x21_R,y21_R
Dark,0.0,0.0,0.2992425073978507,-0.06666758556966394,0.47539798171089154,-0.2140279404191092,0.6244183408045892,-0.32891278868811075,0.689542085596195,-0.5456100713059373,0.3865225073599516,-0.8395587729615575,0.5504743904937306,-1.0073693316271595,0.6280069159909628,-0.8412806356585615,0.6522402728109103,-0.6556936671519125,0.3546585630085009,-0.9349958843143349,0.5168578913975881,-1.2928572001576,0.6256013056678252,-1.5191715675121034,0.7038271415902274,-1.6929182466091528,0.2989300474822498,-0.9725422849825299,0.4469907393091136,-1.3342023509078327,0.5479336964562195,-1.5738661233675353,0.6217253506241912,-1.762415115994214,0.23509756177761157,-0.9514752654274472,0.362512324387544,-1.2725620982537929,0.43851454442567606,-1.4866078414765802,0.4991482427837721,-1.6538074855921927,1.5918176686899859,-0.0994209053376696,1.2635065002990815,-0.16255444152482595,1.0889078242597274,-0.2897525317209416,0.9396999326507515,-0.37550709424340967,0.7937305131002165,-0.5037021579173756,1.1800778132781073,-0.9094736765043604,0.9771943390392778,-0.9596226679694221,0.853866341694053,-0.8113318241360663,0.8082208942626781,-0.664236227650749,1.2102300375542552,-1.018949704111119,1.0004743102027156,-1.3747798585392286,0.8627670911211179,-1.584752456108162,0.7782652464937324,-1.782069901652095,1.243255735108802,-1.0573165942954006,1.0494685194659532,-1.4533299317081672,0.9268897654131772,-1.7129572620985873,0.864180526105476,-1.9327601199602955,1.2460871214304268,-1.0437867361570141,1.0930818840673715,-1.3677579886175346,1.0040712316475469,-1.587217529732461,0.9394429562772153,-1.7972372288267349
Dark,0.0,0.0,0.3005639115840235,-0.04952057962176289,0.47676763277586015,-0.19331555757729701,0.6243636578459503,-0.3107967184767023,0.6941285164635445,-0.5328780916903856,0.38551847838848,-0.8303367366234098,0.5527374329786301,-0.98928627886672,0.6337484954741955,-0.8316475157758487,0.6599392535206053,-0.6511357532759535,0.3581415642836017,-0.9336672961673739,0.5238778116385555,-1.284726618453505,0.6346785744328145,-1.5029788597711893,0.7166399317507149,-1.669116951884626,0.30630073409389164,-0.9827621506564465,0.4574391150145183,-1.3373094890405024,0.5609210482060116,-1.5702868157795875,0.6369736997266938,-1.7508258392938962,0.24393148899545644,-0.97518116371284,0.37246438057529463,-1.2959452771516564,0.45148407493354903,-1.50641462461469,0.5143175145152004,-1.665343590137139,1.6183399166627492,-0.09517811692420501,1.2883119278750133,-0.14418319857706038,1.1097738779084005,-0.2676718105467796,0.9560720314418089,-0.3474156310213263,0.8099476591216422,-0.4873967023983095,1.1936993526318331,-0.8821726170370987,0.9890208896707066,-0.9385870670642671,0.8657758380484161,-0.7871246303425887,0.820279076068763,-0.6327133359505813,1.2268461772334887,-1.0021888080180992,1.019681442528476,-1.367494077785638,0.8826458024669188,-1.5771376425214485,0.7945130836087495,-1.769797085143684,1.2684698548427824,-1.0569459551398313,1.0795653991913163,-1.458106520012458,0.9616461282514294,-1.7258092588109146,0.8980432081122135,-1.9512547840066932,1.2848584906807283,-1.058463678604934,1.134675564267895,-1.3876061320322381,1.0469166458211925,-1.6072746848802972,0.9835688351184317,-1.8153121201684952
Dark,0.0,0.0,0.3016255008723978,-0.03711826889512979,0.47771208110802776,-0.17871059054364605,0.6241920474714474,-0.29786271341757947,0.6972180485484322,-0.5235561723848234,0.3849557423518447,-0.8236879021425596,0.5542818839461132,-0.9761710994267528,0.6378295736146753,-0.824588753559481,0.6654590478407072,-0.6475064939485446,0.3606590327324444,-0.9326977335174014,0.5287683758559105,-1.2792743838109384,0.6411498811796114,-1.4919864576745079,0.7257059351853737,-1.6523118980076787,0.3114749049010942,-0.989908422064572,0.46450357391587327,-1.3396248067949463,0.5698407640708347,-1.567734195717343,0.6475221229534754,-1.7426326275136117,0.25012060633976924,-0.9914069818293227,0.37919765626422847,-1.3122132317835307,0.4603747930750967,-1.5199669093649812,0.5249296858515499,-1.6730703773742348,1.6364888389773913,-0.092637726170959,1.3052959651038791,-0.1314245581507425,1.12431622469736,-0.2519445617878577,0.9675122873064675,-0.3275189142383118,0.8208886272004781,-0.47554231181323203,1.2033882672216967,-0.862736833629865,0.9973804783942652,-0.9232721745319292,0.8739952844489722,-0.7697954298547737,0.828527469361316,-0.6100614745803946,1.2386018866304087,-0.9902460235402918,1.0332395044086728,-1.3625145866180666,0.8966945985651051,-1.5716263772557302,0.8058285552198481,-1.7609419650638922,1.2861429052481148,-1.0568222884163216,1.1005023358281951,-1.4613125745668738,0.9858032422909254,-1.7345997467601861,0.9215317674922963,-1.9637711762593248,1.3116501677768164,-1.0696075371451452,1.1631910958023723,-1.4022590302957263,1.0762627810137348,-1.6220362221715652,1.0137459254191898,-1.8285625863040964
Dark,0.0,0.0,0.3045675920913721,-0.027252503238952428,0.47993454535387536,-0.1669794238850278,0.6269350063463908,-0.2865509886578553,0.7010498004591672,-0.5146772626903747,0.38675927184615927,-0.8186694174330778,0.5578201048211797,-0.9682305510947851,0.6439220958584903,-0.8201093169374626,0.6731261212819787,-0.6453771472346183,0.3636258965233666,-0.9315450645983682,0.5342349202528364,-1.2754366872229301,0.6479495054706559,-1.4841165907495297,0.7340832451145093,-1.6398117164005226,0.316277009297926,-0.9950465781843884,0.4710984527435372,-1.3416146339302324,0.5781014237937137,-1.5657265987939966,0.6569086706362224,-1.736964904961504,0.2559208923590273,-1.002993705987764,0.3857565583403279,-1.3237803085220778,0.46815104433663846,-1.5302896115671627,0.5333199195527871,-1.6803805667530884,1.6549692145056167,-0.09130060749364219,1.3210744322570642,-0.12329063692980059,1.13691037291428,-0.24295071240247415,0.9772946931324099,-0.31597873879911265,0.8307906636495503,-0.47023971659494446,1.2136711406829621,-0.8524926060440688,1.0065752796475367,-0.9152461209621253,0.8831226209567984,-0.7606027429899196,0.836269767504707,-0.5976892415269328,1.2510289314465959,-0.9853209829016726,1.0472110624199662,-1.3631567802993274,0.9102370716911699,-1.5724387049799737,0.8166695425656346,-1.757615277197443,1.3032542819593749,-1.0595076072409613,1.1204349363285184,-1.4669573228271904,1.007505445385989,-1.7435520010052394,0.9418713837571293,-1.974727513980321,1.3358237852603851,-1.0789161913031522,1.1896129019833737,-1.414525866933886,1.1032122767288999,-1.6343087342659415,1.0405849018895004,-1.8402189507433093
Dark,0.0,0.0,0.3036893883621594,-0.022305626884588856,0.4793916950961125,-0.1596621922797101,0.6261199161658274,-0.27926271586302,0.7016598565732576,-0.5098953598530855,0.38517815099336816,-0.817029953048016,0.5587092456228316,-0.9622565394578096,0.6456531573969335,-0.8160457941922291,0.6750042106773599,-0.642922461940395,0.36414153481195727,-0.9313436222065368,0.5367386850205382,-1.2710319769915277,0.6516226295436258,-1.4768640509352575,0.7392017883122928,-1.6291928487736722,0.31867744799681264,-0.9970225102202445,0.4749133991884667,-1.3404871233284676,0.5824146739150257,-1.5622758660144882,0.6620961691827559,-1.7304234524752466,0.2591530040172807,-1.0082063721732508,0.38901534721117925,-1.3280063722590765,0.4719113316471961,-1.5336200782419422,0.5378161774159693,-1.6808137044120428,1.661667442137765,-0.09309973301584716,1.3270091875128558,-0.11938679683355294,1.1427090042933437,-0.23708133669865294,0.9822785647527179,-0.3081753393432563,0.8361094749593057,-0.46682372685181805,1.2162676678909712,-0.8419486487497865,1.009663587169922,-0.9079185394505548,0.8854871023319365,-0.7552010255727272,0.8379412331008481,-0.5911434566647185,1.2543826393441764,-0.9789417058005687,1.0523440242368076,-1.3604622695658293,0.9151989030371618,-1.5688885711910263,0.8199174542829639,-1.750931787920915,1.3091656099544986,-1.0604987312325092,1.1288117667770214,-1.469286922310046,1.0185450304624772,-1.7476429380123706,0.9535115786589844,-1.9793911834519422,1.345864174849717,-1.0872337841467932,1.200945677657275,-1.4242797944204355,1.1154351461605825,-1.642608809195765,1.0535460276838455,-1.845972267203018
Dark,0.0,0.0,0.3031466700055842,-0.019034433824973357,0.4794462480664594,-0.15514271802436602,0.6262990419552928,-0.27472090996942927,0.7018958195084236,-0.5071011849616176,0.3863008965590969,-0.8154364245963222,0.5591059173324934,-0.9572591065703647,0.6466594228514178,-0.8137823316108199,0.6770883363348019,-0.6431200485172524,0.36592052232078415,-0.9306461042439733,0.538540286247749,-1.2692654704763828,0.6536793504049354,-1.4730651004309776,0.7422670936056838,-1.6236520810993185,0.3206398385278791,-0.9980885333087793,0.4772448790043528,-1.340293298992597,0.585511066333519,-1.5601737851958914,0.6662206650809466,-1.7258254984365873,0.2610045474190054,-1.0111627039356332,0.3907274317515235,-1.331640246117314,0.4745842113061903,-1.5363171172296635,0.5417489316712638,-1.6811896307837102,1.6630519967392783,-0.09489346142281402,1.32915339373293,-0.11811131390098759,1.1453263988448588,-0.23483529909360648,0.9844610976041963,-0.30383312301566406,0.8384296967118289,-0.46500475950095277,1.2172640559489623,-0.8368354510205319,1.0109338329967863,-0.9046167155121323,0.8869260943152618,-0.7515392332408727,0.838693283144224,-0.5862894203189677,1.2556640387831524,-0.9757007054003933,1.0549302695773342,-1.3591873033960296,0.9177705974681714,-1.566730543308608,0.8211568158077897,-1.7458771136562683,1.3123000467929007,-1.0610578095199548,1.134234902676885,-1.470140666558175,1.0257548470733588,-1.7503547625572486,0.9601469329779764,-1.9830901255301567,1.3526335536093168,-1.091676862919618,1.208994698948587,-1.4294166688577528,1.1240351255720997,-1.6471248630963844,1.0618612409484107,-1.849246050729892
Dark,0.0,0.0,0.30349749785273455,-0.016386030476779424,0.47999020243163104,-0.1505036698396707,0.6279811096018673,-0.2705825713025271,0.7042527271203359,-0.5057329620756242,0.3871578123998235,-0.8136133053583313,0.5608792848257339,-0.9543092252573685,0.6491065932451562,-0.8122542539623204,0.679554121938967,-0.6418080562183242,0.36752409586942325,-0.9300139993330009,0.5410315545492277,-1.2677863986725681,0.6564948745373907,-1.4704043577065953,0.7459698955597323,-1.6205835402002031,0.3233139303243303,-0.999056154505856,0.4804336623744237,-1.340303460450351,0.5889614304279521,-1.5595678639983213,0.669939559924683,-1.7246596537237988,0.26412039111140456,-1.014170208727933,0.3935070056556351,-1.3342193035758163,0.47730561012386225,-1.5393536337073854,0.5441097127005997,-1.6840989821794965,1.6687982612953307,-0.0958642405558619,1.333327334667948,-0.11688026300338532,1.1489610991554833,-0.23142352299865368,0.9872586144401,-0.3000358023306873,0.8410364287659072,-0.4647935368009533,1.2214352970924236,-0.835067649525442,1.0151984352769685,-0.9030003678298366,0.8909836341685358,-0.749659977142619,0.8417496606724416,-0.5834368377554736,1.2608044274432753,-0.9753393636635667,1.061482202318916,-1.3613071925619282,0.9242460969265194,-1.568334426919966,0.8264858907954448,-1.7459702657239595,1.3188565675210897,-1.0624585907191741,1.1416763449672862,-1.4732114900816207,1.033957843611638,-1.7547898820204562,0.9683488172895424,-1.9880967526597442,1.360683244894946,-1.09501136326316,1.217593744688717,-1.4339254542215734,1.133077615190124,-1.6518430073252626,1.0713368855831096,-1.8543488848867162
Dark,0.0,0.0,0.3027947558783087,-0.01388779599463465,0.4786751361996011,-0.14852543487584377,0.6267529921646974,-0.26890870124827865,0.7040893877512211,-0.5045299449071233,0.3860906732523686,-0.8129659170193858,0.5605347122628218,-0.9519693914632469,0.6489570594758194,-0.8106100236926836,0.6793325972290145,-0.6411441026356484,0.3675377086588965,-0.9300086196986391,0.5409472984146129,-1.2655506052171968,0.6559078567572668,-1.4669672314077231,0.7455460299643711,-1.6162310052760371,0.3244750052777419,-1.0005285070250027,0.4810696807160398,-1.3403307370228827,0.5893039435841451,-1.5583133486242364,0.6703859276913255,-1.7221953721417615,0.2657943360462586,-1.0170003915295773,0.3944867003013598,-1.3379373047722505,0.47880154530415525,-1.5420853432163395,0.5461312242407795,-1.6844424211386826,1.6709611123249368,-0.09593910118826889,1.3352961366482416,-0.11539221260964862,1.1503233371265251,-0.22977335761129247,0.9884082415400776,-0.29747455683222607,0.8416422455988275,-0.46289048297508656,1.2205762283140302,-0.8301356167641172,1.0146823347918463,-0.8994686443620955,0.8906432164848697,-0.7473697181095205,0.8417706214895248,-0.5810652909607585,1.2605199615635518,-0.9728269030235639,1.0621047600377238,-1.3600830609802537,0.9254581245685927,-1.5662125350373137,0.827717271720928,-1.7434117071371094,1.3195685358938438,-1.063024061890719,1.1429155825876742,-1.4732400926616303,1.0359924365210493,-1.7541184966515677,0.9709443198726665,-1.9870191230295222,1.3632079097694862,-1.0984230479028676,1.220077518652664,-1.4384167769022862,1.135467849858424,-1.6557591344969451,1.0741521538258914,-1.8571568625425263
Dark,0.0,0.0,0.30047831137527303,-0.012133589480132918,0.4762935857626904,-0.14689192219117608,0.6249417363000626,-0.2700114901674157,0.7017278985587964,-0.507027434651676,0.38507170032098736,-0.8115408517710012,0.5570882316799296,-0.9495967229417741,0.6453911671722642,-0.8120796653365098,0.6763678230131229,-0.6481440658235061,0.3668753024903235,-0.930270128738225,0.5377428615430504,-1.265645881441346,0.6504438302057594,-1.4663928564634525,0.7386948053855983,-1.616774413589474,0.3238479281946313,-1.0030058258248398,0.4781826713678235,-1.3416149382426374,0.5852187871139909,-1.5584570561965359,0.6652436041187746,-1.7223276036721835,0.2643750454902584,-1.021261590680702,0.3904584834845033,-1.3417350021741175,0.4740544332372666,-1.5446662575050891,0.5404261694038136,-1.686858344681568,1.668300769380075,-0.09917084377157734,1.3329852970602416,-0.11712559339927137,1.1482245446454835,-0.232203059904238,0.9859460500003782,-0.2997926062890111,0.8386031019009368,-0.46471601459991785,1.216930127073988,-0.8291596304877676,1.0111674070593744,-0.9004237249917504,0.8866291587130252,-0.7484024585464374,0.8382352772923714,-0.5813062712550736,1.2563739996009795,-0.9738074804501368,1.058197537844742,-1.3615018342386238,0.9214013232110123,-1.5666546862542416,0.8235805907507004,-1.7428991507145353,1.315765369777655,-1.0674021067675932,1.1396854080203234,-1.4763031799662674,1.0332390820022037,-1.7557555213554237,0.968075696254609,-1.987282940595829,1.3605428799201194,-1.106050708197605,1.2176209233977213,-1.4465222108640434,1.1328021057969266,-1.6635069567595133,1.071078404068687,-1.8632445509588993
Dark,0.0,0.0,0.2984001604458919,-0.010879268193023657,0.47450585000813533,-0.14602090654991268,0.6229126292671494,-0.2709517023520688,0.6986929781517226,-0.50746235642563,0.3831122320019357,-0.8115246782996364,0.5535613523560782,-0.950526279506071,0.6421061772144817,-0.8153895599942147,0.6740332549979519,-0.6547305858218526,0.36529374935620784,-0.9308923013331263,0.534992247934038,-1.2667826503549215,0.6469550045824715,-1.466662735885784,0.7347350860792601,-1.6173940095054762,0.32217577921583157,-1.005092748479843,0.4756467201139166,-1.3436229214181035,0.5825810378408486,-1.559951660209502,0.6624472214052975,-1.72368871956292,0.26214727220682316,-1.0252112521972885,0.3865849626900639,-1.346043325824663,0.4701281287808504,-1.5481962773957987,0.536616967583311,-1.6903720502531767,1.665897105208302,-0.1009381699255207,1.3311673811727682,-0.11793894783273456,1.146387167083717,-0.23301363834057878,0.9838002258418971,-0.3001051056438042,0.8368527278285541,-0.4670572373605066,1.2149191134233732,-0.8300078036087932,1.010360134008857,-0.9023123446409897,0.8857337812989153,-0.7502042007592011,0.8367955317468667,-0.582739578129799,1.2536732985536034,-0.9755051793525498,1.055979415284184,-1.3648284296169668,0.918428325453444,-1.5696842407884068,0.819873600105089,-1.7442128119459492,1.3135398875673194,-1.0709509213251327,1.1385743432363555,-1.4812364483150575,1.032393091544654,-1.7618798905067448,0.9667626192008055,-1.993409260526802,1.3594581714997238,-1.1116829809561717,1.217269649453351,-1.453185044734945,1.132337915298313,-1.6706087956487412,1.0698850843715262,-1.8701135609730086
